,Action0_x,Action0_y,Action1_x,Action1_y,Action2_x,Action2_y,Action3_x,Action3_y
302,-0.8273999999999999,0.0,-0.8273999999999999,0.0,-0.8273999999999999,0.0,-0.8273999999999999,0.0
303,-0.8231999999999999,0.0,-0.8231999999999999,0.0,-0.8231999999999999,0.0,-0.8231999999999999,0.0
304,-0.819,0.0,-0.819,0.0,-0.819,0.0,-0.819,0.0
305,-0.8148,0.0,-0.8148,0.0,-0.8148,0.0,-0.8148,0.0
306,-0.8106,0.0,-0.8106,0.0,-0.8106,0.0,-0.8106,0.0
307,-0.8064,0.0,-0.8064,0.0,-0.8064,0.0,-0.8064,0.0
308,-0.8021999999999998,0.0,-0.8021999999999998,0.0,-0.8021999999999998,0.0,-0.8021999999999998,0.0
309,-0.7979999999999998,0.0,-0.7979999999999998,0.0,-0.7979999999999998,0.0,-0.7979999999999998,0.0
310,-0.7937999999999998,0.0,-0.7937999999999998,0.0,-0.7937999999999998,0.0,-0.7937999999999998,0.0
311,-0.7895999999999999,0.0,-0.7895999999999999,0.0,-0.7895999999999999,0.0,-0.7895999999999999,0.0
312,-0.7853999999999999,0.0,-0.7853999999999999,0.0,-0.7853999999999999,0.0,-0.7853999999999999,0.0
313,-0.7811999999999999,0.0,-0.7811999999999999,0.0,-0.7811999999999999,0.0,-0.7811999999999999,0.0
314,-0.7769999999999999,0.0,-0.7769999999999999,0.0,-0.7769999999999999,0.0,-0.7769999999999999,0.0
315,-0.7727999999999999,0.0,-0.7727999999999999,0.0,-0.7727999999999999,0.0,-0.7727999999999999,0.0
316,-0.7686,0.0,-0.7686,0.0,-0.7686,0.0,-0.7686,0.0
317,-0.7644,0.0,-0.7644,0.0,-0.7644,0.0,-0.7644,0.0
318,-0.7602,0.0,-0.7602,0.0,-0.7602,0.0,-0.7602,0.0
319,-0.7559999999999998,0.0,-0.7559999999999998,0.0,-0.7559999999999998,0.0,-0.7559999999999998,0.0
320,-0.7517999999999998,0.0,-0.7517999999999998,0.0,-0.7517999999999998,0.0,-0.7517999999999998,0.0
321,-0.7475999999999998,0.0,-0.7475999999999998,0.0,-0.7475999999999998,0.0,-0.7475999999999998,0.0
322,-0.7433999999999998,0.0,-0.7433999999999998,0.0,-0.7433999999999998,0.0,-0.7433999999999998,0.0
323,-0.7391999999999999,0.0,-0.7391999999999999,0.0,-0.7391999999999999,0.0,-0.7391999999999999,0.0
324,-0.7349999999999999,0.0,-0.7349999999999999,0.0,-0.7349999999999999,0.0,-0.7349999999999999,0.0
325,-0.7307999999999999,0.0,-0.7307999999999999,0.0,-0.7307999999999999,0.0,-0.7307999999999999,0.0
326,-0.7265999999999999,0.0,-0.7265999999999999,0.0,-0.7265999999999999,0.0,-0.7265999999999999,0.0
327,-0.7223999999999999,0.0,-0.7223999999999999,0.0,-0.7223999999999999,0.0,-0.7223999999999999,0.0
328,-0.7182,0.0,-0.7182,0.0,-0.7182,0.0,-0.7182,0.0
329,-0.714,0.0,-0.714,0.0,-0.714,0.0,-0.714,0.0
330,-0.7098,0.0,-0.7098,0.0,-0.7098,0.0,-0.7098,0.0
331,-0.7055999999999998,0.0,-0.7055999999999998,0.0,-0.7055999999999998,0.0,-0.7055999999999998,0.0
332,-0.7013999999999998,0.0,-0.7013999999999998,0.0,-0.7013999999999998,0.0,-0.7013999999999998,0.0
333,-0.6971999999999998,0.0,-0.6971999999999998,0.0,-0.6971999999999998,0.0,-0.6971999999999998,0.0
334,-0.6929999999999998,0.0,-0.6929999999999998,0.0,-0.6929999999999998,0.0,-0.6929999999999998,0.0
335,-0.6887999999999999,0.0,-0.6887999999999999,0.0,-0.6887999999999999,0.0,-0.6887999999999999,0.0
336,-0.6845999999999999,0.0,-0.6845999999999999,0.0,-0.6845999999999999,0.0,-0.6845999999999999,0.0
337,-0.6803999999999999,0.0,-0.6803999999999999,0.0,-0.6803999999999999,0.0,-0.6803999999999999,0.0
338,-0.6761999999999999,0.0,-0.6761999999999999,0.0,-0.6761999999999999,0.0,-0.6761999999999999,0.0
339,-0.6719999999999999,0.0,-0.6719999999999999,0.0,-0.6719999999999999,0.0,-0.6719999999999999,0.0
340,-0.6678,0.0,-0.6678,0.0,-0.6678,0.0,-0.6678,0.0
341,-0.6636,0.0,-0.6636,0.0,-0.6636,0.0,-0.6636,0.0
342,-0.6594,0.0,-0.6594,0.0,-0.6594,0.0,-0.6594,0.0
343,-0.6551999999999998,0.0,-0.6551999999999998,0.0,-0.6551999999999998,0.0,-0.6551999999999998,0.0
344,-0.6509999999999998,0.0,-0.6509999999999998,0.0,-0.6509999999999998,0.0,-0.6509999999999998,0.0
345,-0.6467999999999998,0.0,-0.6467999999999998,0.0,-0.6467999999999998,0.0,-0.6467999999999998,0.0
346,-0.6425999999999998,0.0,-0.6425999999999998,0.0,-0.6425999999999998,0.0,-0.6425999999999998,0.0
347,-0.6383999999999999,0.0,-0.6383999999999999,0.0,-0.6383999999999999,0.0,-0.6383999999999999,0.0
348,-0.6341999999999999,0.0,-0.6341999999999999,0.0,-0.6341999999999999,0.0,-0.6341999999999999,0.0
349,-0.6299999999999999,0.0,-0.6299999999999999,0.0,-0.6299999999999999,0.0,-0.6299999999999999,0.0
350,-0.6257999999999999,0.0,-0.6257999999999999,0.0,-0.6257999999999999,0.0,-0.6257999999999999,0.0
351,-0.6215999999999999,0.0,-0.6215999999999999,0.0,-0.6215999999999999,0.0,-0.6215999999999999,0.0
352,-0.6174,0.0,-0.6174,0.0,-0.6174,0.0,-0.6174,0.0
353,-0.6132,0.0,-0.6132,0.0,-0.6132,0.0,-0.6132,0.0
354,-0.6089999999999998,0.0,-0.6089999999999998,0.0,-0.6089999999999998,0.0,-0.6089999999999998,0.0
355,-0.6047999999999998,0.0,-0.6047999999999998,0.0,-0.6047999999999998,0.0,-0.6047999999999998,0.0
356,-0.6005999999999998,0.0,-0.6005999999999998,0.0,-0.6005999999999998,2.3809523809523915e-05,-0.6005999999999998,0.0
357,-0.5963999999999998,0.0,-0.5963999999999998,0.0,-0.5963999999999998,0.0,-0.5963999999999998,0.0
358,-0.5921999999999998,0.0,-0.5921999999999998,0.0,-0.5921999999999998,0.0,-0.5921999999999998,0.0
359,-0.5879999999999999,0.0,-0.5879999999999999,0.0,-0.5879999999999999,0.0,-0.5879999999999999,0.0
360,-0.5837999999999999,0.0,-0.5837999999999999,0.0,-0.5837999999999999,0.0,-0.5837999999999999,0.0
361,-0.5795999999999999,0.0,-0.5795999999999999,0.0,-0.5795999999999999,0.0,-0.5795999999999999,0.0
362,-0.5753999999999999,0.0,-0.5753999999999999,0.0,-0.5753999999999999,0.0,-0.5753999999999999,0.0
363,-0.5711999999999999,0.0,-0.5711999999999999,0.0,-0.5711999999999999,0.0,-0.5711999999999999,0.0
364,-0.567,0.0,-0.567,2.3809523809523915e-05,-0.567,0.0,-0.567,0.0
365,-0.5628,0.0,-0.5628,0.0,-0.5628,0.0,-0.5628,0.0
366,-0.5585999999999998,0.0,-0.5585999999999998,0.0,-0.5585999999999998,0.0,-0.5585999999999998,0.0
367,-0.5543999999999998,0.0,-0.5543999999999998,0.0,-0.5543999999999998,0.0,-0.5543999999999998,0.0
368,-0.5501999999999998,0.0,-0.5501999999999998,0.0,-0.5501999999999998,0.0,-0.5501999999999998,0.0
369,-0.5459999999999998,0.0,-0.5459999999999998,0.0,-0.5459999999999998,0.0,-0.5459999999999998,0.0
370,-0.5417999999999998,0.0,-0.5417999999999998,0.0,-0.5417999999999998,0.0,-0.5417999999999998,0.0
371,-0.5375999999999999,0.0,-0.5375999999999999,2.3809523809523915e-05,-0.5375999999999999,0.0,-0.5375999999999999,0.0
372,-0.5333999999999999,0.0,-0.5333999999999999,0.0,-0.5333999999999999,0.0,-0.5333999999999999,0.0
373,-0.5291999999999999,0.0,-0.5291999999999999,2.3809523809523915e-05,-0.5291999999999999,2.3809523809523915e-05,-0.5291999999999999,0.0
374,-0.5249999999999999,0.0,-0.5249999999999999,0.0,-0.5249999999999999,0.0,-0.5249999999999999,0.0
375,-0.5207999999999999,0.0,-0.5207999999999999,0.0,-0.5207999999999999,0.0,-0.5207999999999999,0.0
376,-0.5166,0.0,-0.5166,2.3809523809523915e-05,-0.5166,0.0,-0.5166,2.3809523809523915e-05
377,-0.5124,0.0,-0.5124,0.0,-0.5124,0.0,-0.5124,2.3809523809523915e-05
378,-0.5081999999999998,0.0,-0.5081999999999998,0.0,-0.5081999999999998,0.0,-0.5081999999999998,0.0
379,-0.5039999999999998,0.0,-0.5039999999999998,0.0,-0.5039999999999998,0.0,-0.5039999999999998,2.3809523809523915e-05
380,-0.4997999999999998,2.3809523809523915e-05,-0.4997999999999998,0.0,-0.4997999999999998,0.0,-0.4997999999999998,0.0
381,-0.4955999999999998,0.0,-0.4955999999999998,4.761904761904783e-05,-0.4955999999999998,0.0,-0.4955999999999998,4.761904761904783e-05
382,-0.49139999999999984,0.0,-0.49139999999999984,9.523809523809566e-05,-0.49139999999999984,2.3809523809523915e-05,-0.49139999999999984,0.0
383,-0.48719999999999986,4.761904761904783e-05,-0.48719999999999986,4.761904761904783e-05,-0.48719999999999986,2.3809523809523915e-05,-0.48719999999999986,2.3809523809523915e-05
384,-0.4829999999999999,0.0,-0.4829999999999999,4.761904761904783e-05,-0.4829999999999999,2.3809523809523915e-05,-0.4829999999999999,4.761904761904783e-05
385,-0.4787999999999999,0.0,-0.4787999999999999,4.761904761904783e-05,-0.4787999999999999,4.761904761904783e-05,-0.4787999999999999,9.523809523809566e-05
386,-0.4745999999999999,2.3809523809523915e-05,-0.4745999999999999,7.142857142857175e-05,-0.4745999999999999,0.0,-0.4745999999999999,7.142857142857175e-05
387,-0.47039999999999993,0.0,-0.47039999999999993,2.3809523809523915e-05,-0.47039999999999993,4.761904761904783e-05,-0.47039999999999993,4.761904761904783e-05
388,-0.46619999999999995,2.3809523809523915e-05,-0.46619999999999995,0.0001428571428571435,-0.46619999999999995,7.142857142857175e-05,-0.46619999999999995,0.0
389,-0.46199999999999974,2.3809523809522655e-05,-0.46199999999999974,4.761904761904531e-05,-0.46199999999999974,2.3809523809522655e-05,-0.46199999999999974,7.142857142856796e-05
390,-0.45779999999999976,2.3809523809523915e-05,-0.45779999999999976,0.00011904761904761958,-0.45779999999999976,0.00011904761904761958,-0.45779999999999976,9.523809523809566e-05
391,-0.4535999999999998,0.0,-0.4535999999999998,0.0001428571428571435,-0.4535999999999998,4.761904761904783e-05,-0.4535999999999998,0.0
392,-0.4493999999999998,9.523809523809566e-05,-0.4493999999999998,0.00011904761904761958,-0.4493999999999998,7.142857142857175e-05,-0.4493999999999998,9.523809523809566e-05
393,-0.4451999999999998,0.00011904761904761958,-0.4451999999999998,0.0001666666666666674,-0.4451999999999998,0.00019047619047619132,-0.4451999999999998,7.142857142857175e-05
394,-0.44099999999999984,2.3809523809523915e-05,-0.44099999999999984,0.0003095238095238109,-0.44099999999999984,0.00011904761904761958,-0.44099999999999984,9.523809523809566e-05
395,-0.43679999999999986,2.3809523809523915e-05,-0.43679999999999986,0.0003095238095238109,-0.43679999999999986,4.761904761904783e-05,-0.43679999999999986,0.0001428571428571435
396,-0.4325999999999999,9.523809523809566e-05,-0.4325999999999999,0.000285714285714287,-0.4325999999999999,0.0001666666666666674,-0.4325999999999999,9.523809523809566e-05
397,-0.4283999999999999,7.142857142857175e-05,-0.4283999999999999,0.0005238095238095261,-0.4283999999999999,0.00011904761904761958,-0.4283999999999999,4.761904761904783e-05
398,-0.4241999999999999,0.00011904761904761958,-0.4241999999999999,0.0003571428571428587,-0.4241999999999999,0.00023809523809523915,-0.4241999999999999,0.00011904761904761958
399,-0.41999999999999993,0.0001666666666666674,-0.41999999999999993,0.0006190476190476218,-0.41999999999999993,0.0001666666666666674,-0.41999999999999993,0.00019047619047619132
400,-0.41579999999999995,0.0001428571428571435,-0.41579999999999995,0.00054761904761905,-0.41579999999999995,0.0001666666666666674,-0.41579999999999995,0.00023809523809523915
401,-0.41159999999999974,0.00023809523809522658,-0.41159999999999974,0.0004999999999999758,-0.41159999999999974,0.0002619047619047492,-0.41159999999999974,0.00028571428571427186
402,-0.40739999999999976,4.761904761904783e-05,-0.40739999999999976,0.0006190476190476218,-0.40739999999999976,0.0005000000000000022,-0.40739999999999976,0.00038095238095238264
403,-0.4031999999999998,0.00019047619047619132,-0.4031999999999998,0.000809523809523813,-0.4031999999999998,0.0005000000000000022,-0.4031999999999998,0.0004047619047619065
404,-0.3989999999999998,0.00019047619047619132,-0.3989999999999998,0.0009047619047619088,-0.3989999999999998,0.0004047619047619065,-0.3989999999999998,0.0003095238095238109
405,-0.3947999999999998,0.00021428571428571522,-0.3947999999999998,0.0009285714285714326,-0.3947999999999998,0.0006428571428571456,-0.3947999999999998,0.0004523809523809544
406,-0.39059999999999984,0.0003571428571428587,-0.39059999999999984,0.001166666666666672,-0.39059999999999984,0.0005952380952380979,-0.39059999999999984,0.0005952380952380979
407,-0.38639999999999985,0.000285714285714287,-0.38639999999999985,0.0015000000000000065,-0.38639999999999985,0.0009047619047619088,-0.38639999999999985,0.000571428571428574
408,-0.3821999999999999,0.0003333333333333348,-0.3821999999999999,0.001452380952380959,-0.3821999999999999,0.0006428571428571456,-0.3821999999999999,0.0006904761904761935
409,-0.3779999999999999,0.0003333333333333348,-0.3779999999999999,0.0016666666666666741,-0.3779999999999999,0.0010000000000000044,-0.3779999999999999,0.0007619047619047653
410,-0.3737999999999999,0.000285714285714287,-0.3737999999999999,0.0018571428571428651,-0.3737999999999999,0.001119047619047624,-0.3737999999999999,0.0008333333333333371
411,-0.36959999999999993,0.0003571428571428587,-0.36959999999999993,0.0020000000000000087,-0.36959999999999993,0.0015238095238095306,-0.36959999999999993,0.0010238095238095284
412,-0.36539999999999995,0.0005238095238095261,-0.36539999999999995,0.0023809523809523916,-0.36539999999999995,0.0012380952380952436,-0.36539999999999995,0.0012857142857142913
413,-0.36119999999999974,0.0006428571428571117,-0.36119999999999974,0.0029285714285712866,-0.36119999999999974,0.0019047619047618126,-0.36119999999999974,0.0012619047619047007
414,-0.35699999999999976,0.000809523809523813,-0.35699999999999976,0.0035000000000000153,-0.35699999999999976,0.002238095238095248,-0.35699999999999976,0.0015952380952381023
415,-0.3527999999999998,0.0009523809523809566,-0.3527999999999998,0.003976190476190493,-0.3527999999999998,0.002333333333333344,-0.3527999999999998,0.001452380952380959
416,-0.3485999999999998,0.0006904761904761935,-0.3485999999999998,0.004119047619047638,-0.3485999999999998,0.0026666666666666783,-0.3485999999999998,0.0016428571428571501
417,-0.3443999999999998,0.001166666666666672,-0.3443999999999998,0.004857142857142878,-0.3443999999999998,0.003047619047619061,-0.3443999999999998,0.0022142857142857237
418,-0.34019999999999984,0.0012380952380952436,-0.34019999999999984,0.005452380952380977,-0.34019999999999984,0.003452380952380967,-0.34019999999999984,0.0019047619047619132
419,-0.33599999999999985,0.0014761904761904827,-0.33599999999999985,0.0061428571428571695,-0.33599999999999985,0.003571428571428587,-0.33599999999999985,0.002428571428571439
420,-0.3317999999999999,0.0012857142857142913,-0.3317999999999999,0.006285714285714313,-0.3317999999999999,0.004285714285714304,-0.3317999999999999,0.002904761904761918
421,-0.3275999999999999,0.0015714285714285782,-0.3275999999999999,0.008261904761904798,-0.3275999999999999,0.005000000000000022,-0.3275999999999999,0.003357142857142872
422,-0.3233999999999999,0.0017380952380952458,-0.3233999999999999,0.008142857142857179,-0.3233999999999999,0.005452380952380977,-0.3233999999999999,0.0036666666666666826
423,-0.31919999999999993,0.0023809523809523916,-0.31919999999999993,0.010071428571428617,-0.31919999999999993,0.0054761904761905,-0.31919999999999993,0.004309523809523829
424,-0.3149999999999997,0.0023095238095236976,-0.3149999999999997,0.011333333333332784,-0.3149999999999997,0.006857142857142525,-0.3149999999999997,0.0043095238095236
425,-0.31079999999999974,0.0024047619047619156,-0.31079999999999974,0.012190476190476245,-0.31079999999999974,0.006761904761904791,-0.31079999999999974,0.0040238095238095415
426,-0.30659999999999976,0.0026666666666666783,-0.30659999999999976,0.013785714285714346,-0.30659999999999976,0.00790476190476194,-0.30659999999999976,0.005333333333333357
427,-0.3023999999999998,0.0026904761904762023,-0.3023999999999998,0.01447619047619054,-0.3023999999999998,0.008452380952380989,-0.3023999999999998,0.005833333333333359
428,-0.2981999999999998,0.0033809523809523955,-0.2981999999999998,0.016595238095238166,-0.2981999999999998,0.010619047619047667,-0.2981999999999998,0.006785714285714316
429,-0.2939999999999998,0.003904761904761922,-0.2939999999999998,0.017738095238095317,-0.2939999999999998,0.010976190476190525,-0.2939999999999998,0.007428571428571461
430,-0.28979999999999984,0.0037619047619047784,-0.28979999999999984,0.020214285714285803,-0.28979999999999984,0.011738095238095289,-0.28979999999999984,0.008380952380952418
431,-0.28559999999999985,0.005095238095238118,-0.28559999999999985,0.022904761904762004,-0.28559999999999985,0.013428571428571488,-0.28559999999999985,0.008976190476190516
432,-0.2813999999999999,0.005095238095238118,-0.2813999999999999,0.026071428571428686,-0.2813999999999999,0.014857142857142921,-0.2813999999999999,0.009619047619047662
433,-0.2771999999999999,0.0054761904761905,-0.2771999999999999,0.029476190476190607,-0.2771999999999999,0.015976190476190547,-0.2771999999999999,0.010976190476190525
434,-0.2729999999999999,0.005880952380952407,-0.2729999999999999,0.03054761904761918,-0.2729999999999999,0.018619047619047698,-0.2729999999999999,0.012071428571428625
435,-0.26879999999999993,0.006380952380952409,-0.26879999999999993,0.03435714285714301,-0.26879999999999993,0.02073809523809533,-0.26879999999999993,0.01283333333333339
436,-0.2645999999999997,0.007738095238094863,-0.2645999999999997,0.03785714285714102,-0.2645999999999997,0.02309523809523698,-0.2645999999999997,0.014666666666665955
437,-0.26039999999999974,0.009380952380952422,-0.26039999999999974,0.040666666666666844,-0.26039999999999974,0.02542857142857154,-0.26039999999999974,0.01654761904761912
438,-0.25619999999999976,0.00900000000000004,-0.25619999999999976,0.04523809523809543,-0.25619999999999976,0.026738095238095352,-0.25619999999999976,0.018166666666666748
439,-0.2519999999999998,0.009500000000000041,-0.2519999999999998,0.04959523809523832,-0.2519999999999998,0.030357142857142992,-0.2519999999999998,0.01902380952380961
440,-0.2477999999999998,0.011738095238095289,-0.2477999999999998,0.05623809523809549,-0.2477999999999998,0.033166666666666816,-0.2477999999999998,0.022404761904762004
441,-0.24359999999999982,0.012285714285714339,-0.24359999999999982,0.059500000000000254,-0.24359999999999982,0.03559523809523825,-0.24359999999999982,0.02414285714285725
442,-0.23939999999999984,0.012261904761904816,-0.23939999999999984,0.06685714285714316,-0.23939999999999984,0.03840476190476207,-0.23939999999999984,0.02735714285714298
443,-0.23519999999999985,0.013857142857142919,-0.23519999999999985,0.0707857142857146,-0.23519999999999985,0.043095238095238284,-0.23519999999999985,0.02785714285714298
444,-0.23099999999999987,0.015785714285714354,-0.23099999999999987,0.07814285714285749,-0.23099999999999987,0.04616666666666687,-0.23099999999999987,0.030357142857142992
445,-0.2267999999999999,0.016452380952381024,-0.2267999999999999,0.08252380952380989,-0.2267999999999999,0.05159523809523832,-0.2267999999999999,0.03388095238095253
446,-0.2225999999999999,0.018452380952381033,-0.2225999999999999,0.09371428571428612,-0.2225999999999999,0.053000000000000234,-0.2225999999999999,0.03559523809523825
447,-0.21839999999999993,0.02085714285714295,-0.21839999999999993,0.09978571428571473,-0.21839999999999993,0.060761904761905024,-0.21839999999999993,0.04130952380952399
448,-0.21419999999999972,0.021023809523808504,-0.21419999999999972,0.11061904761904226,-0.21419999999999972,0.06528571428571112,-0.21419999999999972,0.04409523809523596
449,-0.20999999999999974,0.023023809523809627,-0.20999999999999974,0.12169047619047672,-0.20999999999999974,0.07147619047619079,-0.20999999999999974,0.04666666666666687
450,-0.20579999999999976,0.025095238095238205,-0.20579999999999976,0.13209523809523865,-0.20579999999999976,0.07780952380952415,-0.20579999999999976,0.05161904761904785
451,-0.20159999999999978,0.026952380952381068,-0.20159999999999978,0.13757142857142918,-0.20159999999999978,0.08328571428571466,-0.20159999999999978,0.05457142857142881
452,-0.1973999999999998,0.030785714285714423,-0.1973999999999998,0.15071428571428638,-0.1973999999999998,0.08892857142857181,-0.1973999999999998,0.06004761904761931
453,-0.19319999999999982,0.03450000000000015,-0.19319999999999982,0.1629047619047626,-0.19319999999999982,0.0963809523809528,-0.19319999999999982,0.0645238095238098
454,-0.18899999999999983,0.035238095238095395,-0.18899999999999983,0.17883333333333412,-0.18899999999999983,0.10388095238095284,-0.18899999999999983,0.06947619047619077
455,-0.18479999999999985,0.03788095238095255,-0.18479999999999985,0.18819047619047702,-0.18479999999999985,0.11254761904761955,-0.18479999999999985,0.07840476190476225
456,-0.18059999999999987,0.03990476190476208,-0.18059999999999987,0.2064761904761914,-0.18059999999999987,0.12459523809523865,-0.18059999999999987,0.08307142857142893
457,-0.1763999999999999,0.042428571428571614,-0.1763999999999999,0.22426190476190574,-0.1763999999999999,0.1320000000000006,-0.1763999999999999,0.08792857142857181
458,-0.1721999999999999,0.04802380952380974,-0.1721999999999999,0.23254761904762006,-0.1721999999999999,0.14311904761904826,-0.1721999999999999,0.09633333333333376
459,-0.1679999999999997,0.04997619047618805,-0.1679999999999997,0.25242857142855923,-0.1679999999999997,0.15488095238094488,-0.1679999999999997,0.10016666666666181
460,-0.16379999999999972,0.05590476190476215,-0.16379999999999972,0.26878571428571546,-0.16379999999999972,0.16888095238095313,-0.16379999999999972,0.10869047619047668
461,-0.15959999999999974,0.05809523809523835,-0.15959999999999974,0.29054761904762033,-0.15959999999999974,0.1729285714285722,-0.15959999999999974,0.11580952380952432
462,-0.15539999999999976,0.06109523809523836,-0.15539999999999976,0.3072857142857156,-0.15539999999999976,0.18959523809523893,-0.15539999999999976,0.12323809523809577
463,-0.15119999999999978,0.06609523809523839,-0.15119999999999978,0.3313571428571443,-0.15119999999999978,0.1989285714285723,-0.15119999999999978,0.13154761904761963
464,-0.1469999999999998,0.06973809523809554,-0.1469999999999998,0.34802380952381107,-0.1469999999999998,0.20871428571428663,-0.1469999999999998,0.14200000000000063
465,-0.14279999999999982,0.07519047619047653,-0.14279999999999982,0.37900000000000167,-0.14279999999999982,0.22457142857142956,-0.14279999999999982,0.15038095238095306
466,-0.13859999999999983,0.0785476190476194,-0.13859999999999983,0.3998333333333351,-0.13859999999999983,0.2394285714285725,-0.13859999999999983,0.16014285714285786
467,-0.13439999999999985,0.0832380952380956,-0.13439999999999985,0.4223809523809542,-0.13439999999999985,0.2560476190476202,-0.13439999999999985,0.1718333333333341
468,-0.13019999999999987,0.09107142857142897,-0.13019999999999987,0.4509285714285734,-0.13019999999999987,0.272761904761906,-0.13019999999999987,0.18130952380952461
469,-0.1259999999999999,0.09316666666666708,-0.1259999999999999,0.47421428571428775,-0.1259999999999999,0.2890238095238108,-0.1259999999999999,0.19280952380952465
470,-0.12179999999999991,0.10552380952380998,-0.12179999999999991,0.5005714285714308,-0.12179999999999991,0.30261904761904895,-0.12179999999999991,0.20119047619047709
471,-0.1175999999999997,0.10830952380951855,-0.1175999999999997,0.5287857142856887,-0.1175999999999997,0.3215476190476035,-0.1175999999999997,0.21349999999998967
472,-0.11339999999999972,0.11633333333333384,-0.11339999999999972,0.5715952380952406,-0.11339999999999972,0.3423809523809539,-0.11339999999999972,0.22485714285714384
473,-0.10919999999999974,0.12154761904761958,-0.10919999999999974,0.5978809523809551,-0.10919999999999974,0.36342857142857304,-0.10919999999999974,0.23919047619047723
474,-0.10499999999999976,0.12759523809523868,-0.10499999999999976,0.6281666666666694,-0.10499999999999976,0.38123809523809693,-0.10499999999999976,0.254357142857144
475,-0.10079999999999978,0.13573809523809582,-0.10079999999999978,0.6626666666666696,-0.10079999999999978,0.40288095238095417,-0.10079999999999978,0.26697619047619164
476,-0.09660000000000002,0.14278571428572248,-0.09660000000000002,0.6980238095238495,-0.09660000000000002,0.4208095238095479,-0.09660000000000002,0.28190476190477803
477,-0.0923999999999996,0.1459761904761757,-0.0923999999999996,0.7303571428570689,-0.0923999999999996,0.43828571428566987,-0.0923999999999996,0.30140476190473137
478,-0.08819999999999961,0.1556190476190483,-0.08819999999999961,0.7684523809523843,-0.08819999999999961,0.4650476190476211,-0.08819999999999961,0.31178571428571566
479,-0.08399999999999963,0.16864285714285787,-0.08399999999999963,0.8052619047619083,-0.08399999999999963,0.4964523809523831,-0.08399999999999963,0.3283571428571443
480,-0.07979999999999965,0.17347619047619123,-0.07979999999999965,0.8450476190476227,-0.07979999999999965,0.5144285714285737,-0.07979999999999965,0.34340476190476343
481,-0.07559999999999967,0.17485714285714363,-0.07559999999999967,0.8805238095238134,-0.07559999999999967,0.5345714285714309,-0.07559999999999967,0.3564523809523825
482,-0.07139999999999969,0.19054761904761988,-0.07139999999999969,0.9306190476190517,-0.07139999999999969,0.5647380952380977,-0.07139999999999969,0.3830238095238112
483,-0.0671999999999997,0.19330952380952465,-0.0671999999999997,0.9655714285714329,-0.0671999999999997,0.5904523809523836,-0.0671999999999997,0.3915714285714303
484,-0.06299999999999972,0.202595238095239,-0.06299999999999972,1.0036904761904806,-0.06299999999999972,0.6209523809523837,-0.06299999999999972,0.4093571428571447
485,-0.05879999999999974,0.21414285714285808,-0.05879999999999974,1.0504523809523856,-0.05879999999999974,0.64414285714286,-0.05879999999999974,0.4258809523809543
486,-0.05459999999999976,0.2200952380952391,-0.05459999999999976,1.091642857142862,-0.05459999999999976,0.6722142857142888,-0.05459999999999976,0.4470714285714305
487,-0.05039999999999978,0.23102380952381055,-0.05039999999999978,1.1346666666666716,-0.05039999999999978,0.6994285714285745,-0.05039999999999978,0.4688333333333354
488,-0.0461999999999998,0.23840476190476295,-0.0461999999999998,1.1791666666666718,-0.0461999999999998,0.7268809523809556,-0.0461999999999998,0.4869761904761926
489,-0.041999999999999815,0.2482857142857154,-0.041999999999999815,1.230023809523815,-0.041999999999999815,0.7621904761904795,-0.041999999999999815,0.5039285714285737
490,-0.037799999999999834,0.26342857142857257,-0.037799999999999834,1.2748095238095294,-0.037799999999999834,0.7945000000000035,-0.037799999999999834,0.5247857142857166
491,-0.03359999999999985,0.2702142857142869,-0.03359999999999985,1.3229285714285772,-0.03359999999999985,0.8150952380952416,-0.03359999999999985,0.5452380952380976
492,-0.02939999999999987,0.28054761904762027,-0.02939999999999987,1.3801428571428633,-0.02939999999999987,0.8426428571428608,-0.02939999999999987,0.5650952380952405
493,-0.02519999999999989,0.29416666666666796,-0.02519999999999989,1.4043809523809585,-0.02519999999999989,0.8730238095238134,-0.02519999999999989,0.5845000000000026
494,-0.020999999999999908,0.3011428571428585,-0.020999999999999908,1.4554523809523874,-0.020999999999999908,0.9170476190476231,-0.020999999999999908,0.607285714285717
495,-0.016799999999999926,0.31566666666666804,-0.016799999999999926,1.5050238095238162,-0.016799999999999926,0.9394047619047661,-0.016799999999999926,0.6212142857142884
496,-0.012599999999999945,0.3234523809523824,-0.012599999999999945,1.556238095238102,-0.012599999999999945,0.9764761904761947,-0.012599999999999945,0.6502380952380982
497,-0.008399999999999963,0.33300000000000146,-0.008399999999999963,1.599547619047626,-0.008399999999999963,1.0033571428571473,-0.008399999999999963,0.6643571428571458
498,-0.0041999999999999815,0.34502380952381106,-0.0041999999999999815,1.641261904761912,-0.0041999999999999815,1.029928571428576,-0.0041999999999999815,0.6858571428571459
499,0.0,0.35280952380952535,0.0,1.6955952380952455,0.0,1.0647619047619095,0.0,0.7118809523809555
500,0.004200000000000426,0.3645952380952011,0.004200000000000426,1.7379999999998237,0.004200000000000426,1.0933333333332225,0.004200000000000426,0.7230714285713553
501,0.008400000000000407,0.37628571428571594,0.008400000000000407,1.7833571428571506,0.008400000000000407,1.1195476190476241,0.008400000000000407,0.7508809523809556
